DFG Instituts ID,ROR ID,Name deutsch,Name englisch,Strasse,Hausnummer,Postfach,Postleitzahl vor Ort,Ort,Postleitzahl nach Ort,Einrichtungsart,Einrichtungsart englisch,DESTATIS Fächergruppe,DESTATIS Fächergruppe englisch,DESTATIS Lehr- Forschungsbereich,DESTATIS Lehr- Forschungsbereich englisch,DESTATIS Fachgebiet,DESTATIS Fachgebiet englisch,URL der Einrichtung,URL GERiT Nachweis
971725,https://ror.org/01ayc5b57,Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI),German Research Centre for Artificial Intelligence (DFKI),Trippstadter Straße,122,,67663,Kaiserslautern,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Informatik,Computer Science,Angewandte Informatik,Applied Computer Science,www.dfki.de,http://www.gerit.org/de/institutiondetail/971725
971756,https://ror.org/05v0k1d18,Institut für Korrosionsschutz Dresden GmbH,Institute for Corrosion Protection Dresden GmbH,Gostritzer Straße,65,,01217,Dresden,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Materialwissenschaft und Werkstofftechnik,Materials Science and Materials Engineering,Werkstofftechnik,Materials Engineering,www.iks-dresden.de,http://www.gerit.org/de/institutiondetail/971756
971757,,Institut für Psychobiologie und Verhaltensmedizin an der JLU Gießen e.V.,Center for Psychobiology and Behavioral Medicine,Otto-Behaghel-Straße,10,,35394,Gießen,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Vorklinische Humanmedizin (einschl. Zahnmedizin),Pre-Clinical Medical Studies (incl. Dentistry),Medizinische Psychologie,Medical Psychology,www.uni-giessen.de/fbz/fb06/psychologie/weitere-inst/ipv,http://www.gerit.org/de/institutiondetail/971757
971761,,Brandenburgisches Umweltforschungszentrum e.V. (BUFZ),Brandenburg Environmental Research Centre (BUFZ e.V.),Neumühle,2,,16827,Alt Ruppin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Umweltschutz,Environmental Protection,www.bufz.de/,http://www.gerit.org/de/institutiondetail/971761
971763,https://ror.org/02v4gph32,"VKTA - Strahlenschutz, Analytik und Entsorgung Rossendorf e. V.","VKTA - Radiation Protection, Analytics and Disposal Inc.",Bautzner Landstraße,400,,01328,Dresden,,Landesforschung,State research,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,"Kerntechnik, Kernverfahrenstechnik","Nuclear Engineering, Nuclear Process Engineering",www.vkta.de/,http://www.gerit.org/de/institutiondetail/971763
971794,https://ror.org/02a8wk986,AKAD University,AKAD University,Heilbronner Straße,86,,70191,Stuttgart,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.akad.de/,http://www.gerit.org/de/institutiondetail/971794
971816,,PHÄNOMENTA Science-Center Schleswig-Holstein,PHÄNOMENTA Science Centre Schleswig-Holstein,Norderstraße,157-163,,24939,Flensburg,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences","Mathematik, Naturwissenschaften allgemein","Mathematics, Natural Sciences (General)","Mathematik, Naturwissenschaften allgemein","Mathematics, Natural Sciences (General)",www.phaenomenta.com,http://www.gerit.org/de/institutiondetail/971816
971865,,Institut für Wildtierforschung,Institute of Wildlife Research,Bischofsholer Damm,15,,30173,Hannover,,Sonst. Forschg,Other res. inst.,"Mathematik, Naturwissenschaften","Mathematics, Natural Sciences",Biologie,Biology,Zoologie,Zoology,www.tiho-hannover.de/kliniken-institute/institute/an-institut-fuer-wildtierforschung/profil-struktur/,http://www.gerit.org/de/institutiondetail/971865
971913,,Raumwissenschaftliches Kompetenzzentrum Dresden,Competence Centre for Spatial Science Dresden,Weberplatz,1,,01217,Dresden,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Raumplanung,Spatial Planning,Raumplanung allgemein,Spatial Planning (General),www.ioer.de/home/,http://www.gerit.org/de/institutiondetail/971913
971984,,Dendro-Institut Tharandt e.V. (DIT) an der Technischen Universität Dresden,Dendro Institute Tharandt (DIT e.V.) at the Technical University Dresden,Pienner Straße,8,,01737,Tharandt,,Sonst. Forschg,Other res. inst.,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin","Agriculture, Forestry and Nutritional Science, Veterinary Medicine","Forstwissenschaft, Holzwirtschaft","Forestry, Wood Management",Forstliche Fachwissenschaften,Specialised Forestry,www.dendro-institut.de/,http://www.gerit.org/de/institutiondetail/971984
971985,https://ror.org/054zhq066,Bonn-Aachen International Center for Information Technology (b-it),Bonn-Aachen International Center for Information Technology (b-it),Friedrich-Hirzebruch-Allee,6,,53115,Bonn,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Informatik,Computer Science,Angewandte Informatik,Applied Computer Science,www.b-it-center.de,http://www.gerit.org/de/institutiondetail/971985
971987,,Institut für interdisziplinäre und angewandte Diakoniewissenschaft (IfD),Institute of Interdisciplinary and Applied Diaconic Science,Inselstraße,25,,40479,Düsseldorf,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Evang. Theologie,Protestant Theology,Diakoniewissenschaft,Protestant Social Welfare Studies,www.ifd-diakoniewissenschaft.de/,http://www.gerit.org/de/institutiondetail/971987
972068,,Kanonistisches Institut,Institute of Canon Law,August-Bebel-Straße,89,,14482,Potsdam,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Rechtswissenschaften,Law,Kirchenrecht,Canon/Ecclesiastical Law,uni-potsdam.de/ikr/index.html,http://www.gerit.org/de/institutiondetail/972068
972117,https://ror.org/05cj29x94,Leibniz-Institut für Arbeitsforschung an der TU Dortmund (IfADo),Leibniz Research Centre for Working Environment and Human Factors (IfADo),Ardeystraße,67,,44139,Dortmund,,WGL,Leibniz Association,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Theoretische Humanmedizin (einschl. Zahnmedizin),Clinical Theoretical Medicine (incl. Dentistry),Arbeitsmedizin (klin.-theor.),Industrial/Occupational Medicine (Clinical-Theoretical),www.ifado.de/,http://www.gerit.org/de/institutiondetail/972117
972120,,Institut für Gerontologie,Institute of Gerontology,Evinger Platz,13,,44339,Dortmund,,Sonst. Forschg,Other res. inst.,Humanmedizin/Gesundheitswissenschaften,Human Medicine / Health Sciences,Klinisch-Praktische Humanmedizin (ohne Zahnmedizin),Clinical-Practical Medicine (excl. Dentistry),Geriatrie/Gerontologie,Geriatrics / Gerontology,www.uni-dortmund.de/FFG/,http://www.gerit.org/de/institutiondetail/972120
972209,https://ror.org/015e70897,Forschungsgemeinschaft für Elektrische Anlagen und Stromwirtschaft e.V. (FGH),FGH Research Association of Electricity Supply Industry and Electrical Industry,Besselstraße,20-22,,68219,Mannheim,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering",Elektrische Energietechnik,Electrical Energy Engineering,www.fgh.rwth-aachen.de,http://www.gerit.org/de/institutiondetail/972209
972220,https://ror.org/04mz5ra38,Universität Duisburg-Essen,University of Duisburg-Essen,Forsthausweg,2,,47057,Duisburg,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.uni-duisburg-essen.de,http://www.gerit.org/de/institutiondetail/972220
972244,https://ror.org/00p1s4075,Institut für Arbeitsrecht und Arbeitsbeziehungen in der Europäischen Union (IAAEU),Institute for Labour Law and Industrial Relations in the European Union (IAAEU),Behringstraße,21,,54296,Trier,,Landesforschung,State research,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Rechtswissenschaften,Law,Arbeitsrecht,Labour Law,www.iaaeg.de/de/,http://www.gerit.org/de/institutiondetail/972244
972246,https://ror.org/0165gz615,Leibniz-Institut für Psychologie (ZPID),Leibniz Institute for Psychology,Universitätsring,15,,54296,Trier,,WGL,Leibniz Association,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Psychologie,Psychology,Psychologie allgemein,Psychology (General),www.leibniz-psychology.org/,http://www.gerit.org/de/institutiondetail/972246
972262,,Mensch-Technik-Organisation-Planung (METOP) GmbH,Man-Technology-Organisation-Planning (METOP GmbH),Sandtorstraße,23,,39106,Magdeburg,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Ingenieurwissenschaften allgemein,Engineering (General),Interdisziplinäre Studien (Schwerpunkt Ingenieurwesen - ohne Mechatronik),"Interdisciplinary Studies (Engineering Focus, excl. Mechatronics)",www.metop-md.de/,http://www.gerit.org/de/institutiondetail/972262
972291,,Sophie Drinker Institut,Sophie Drinker Institute,Außer der Schleifmühle,28,,28203,Bremen,,Sonst. Forschg,Other res. inst.,"Kunst, Kunstwissenschaft","Art, Art Theory","Musik, Musikwissenschaft","Music, Musicology","Musik, Musikwissenschaft allgemein","Music, Musicology (General)",www.sophie-drinker-institut.de,http://www.gerit.org/de/institutiondetail/972291
972346,,Institut für Anwaltsrecht,Institute of Notary Law,Eckertstraße,4,,50931,Köln,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Rechtswissenschaften,Law,Privatrecht (ohne Arbeitsrecht),Civil Law (excl. Labour Law),www.institut-anwaltsrecht.de/,http://www.gerit.org/de/institutiondetail/972346
972396,,Institut für Energierecht,Institute of Energy Law,Nikolausplatz,5,,50937,Köln,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences",Rechtswissenschaften,Law,Rechtswissenschaften allgemein,Law (General),www.uni-koeln.de/jur-fak/instenr/,http://www.gerit.org/de/institutiondetail/972396
972404,,Institut für Wirtschaftspolitik an der Universität zu Köln,Institute for Economic Policy at University Cologne,Pohligstraße,1,,50969,Köln,,Sonst. Forschg,Other res. inst.,"Rechts-, Wirtschafts- und  Sozialwissenschaften","Law, Economics and Social Sciences","Rechts-, Wirtschafts- und Sozialwissenschaften allgemein","Law, Economics and Social Sciences (General)",Wirtschafts- und Sozialpolitik,Economic and Social Policy,www.iwp.uni-koeln.de/,http://www.gerit.org/de/institutiondetail/972404
972438,,Hedwig Hintze-Institut Bremen (HHI),Hedwig Hintze Institute Bremen (HHI),Nordhauser Straße,2,,28329,Bremen,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geschichte,History,Geschichte allgemein,History (General),www.hhi-bremen.de/,http://www.gerit.org/de/institutiondetail/972438
972439,,Centre for Regional and Innovation Economics (CRIE),Centre for Regional and Innovation Economics (CRIE),Max-von-Laue-Str,1,,28359,Bremen,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geschichte,History,"Länder-, Landesgeschichte",Regional History,www.crie.uni-bremen.de/de/start,http://www.gerit.org/de/institutiondetail/972439
972470,,Laserinstitut Mittelsachsen e.V.,Laser Institute Mittelsachsen (LIM e.V.),Technikumplatz,17,,09648,Mittweida,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Elektrotechnik und Informationstechnik,"Electrical, Computer and Information Engineering",Optoelektronik,Opto-Electronics,laz.htwm.de,http://www.gerit.org/de/institutiondetail/972470
972480,https://ror.org/04g6zen34,Bibliotheca Hertziana - Max-Planck-Institut für Kunstgeschichte,Bibliotheca Hertziana - Max Planck Institute for Art History,Via Gregoriana,28,,00187,Roma,,MPG,Max Planck Society,"Kunst, Kunstwissenschaft","Art, Art Theory","Kunst, Kunstwissenschaft allgemein","Art, Art Theory (General)",Kunstgeschichte,Art History,www.biblhertz.it/,http://www.gerit.org/de/institutiondetail/972480
972643,https://ror.org/01tvm6f46,Universitätsklinikum Schleswig-Holstein (UKSH),University Medical Center Schleswig-Holstein (UKSH),Arnold-Heller-Straße,3,,24105,Kiel,,Universität,University,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.uk-sh.de,http://www.gerit.org/de/institutiondetail/972643
980454,https://ror.org/05n43x964,Deutsches Institut für Urbanistik gGmbH (Difu),German Institute of Urban Affairs (Difu),Zimmerstraße,13-15,,10969,Berlin,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Architektur,Architecture,Städtebau und Siedlungswesen,Urban Planning and Housing Development,www.difu.de,http://www.gerit.org/de/institutiondetail/980454
980459,,DECHEMA-Forschungsinstitut (DFI),DECHEMA-Forschungsinstitut (DFI),Theodor-Heuss-Allee,25,,60486,Frankfurt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Chemieingenieurwesen/Chemietechnik,Industrial Chemistry / Chemical Engineering,dechema-dfi.de,http://www.gerit.org/de/institutiondetail/980459
980464,,Vereinigung zur Erforschung der Neueren Geschichte e.V.,Association for Modern History Research (Vereinigung zur Erforschung der Neueren Geschichte e.V.),Argelanderstraße,59,,53115,Bonn,,Sonst. Forschg,Other res. inst.,Geisteswissenschaften,Humanities,Geschichte,History,Neuere und neueste Geschichte,Modern and Contemporary History,www.pax-westphalica.de/,http://www.gerit.org/de/institutiondetail/980464
980465,https://ror.org/01z3jep38,Forschungsinstitut der deutschen Zementindustrie (FIZ),Research Institute of the German Cement Industry (FIZ),Tannenstraße,2,,40476,Düsseldorf,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Ingenieurwissenschaften allgemein,Engineering (General),Interdisziplinäre Studien (Schwerpunkt Ingenieurwesen - ohne Mechatronik),"Interdisciplinary Studies (Engineering Focus, excl. Mechatronics)",www.vdz-online.de/,http://www.gerit.org/de/institutiondetail/980465
980469,https://ror.org/00w4csr50,Landwirtschaftliche Untersuchungs- und Forschungsanstalt Speyer,Agricultural Experiment and Research Facility Speyer,Obere Langgasse,40,,67346,Speyer,,Sonst. Forschg,Other res. inst.,"Agrar-, Forst- und Ernährungswissenschaften, Veterinärmedizin","Agriculture, Forestry and Nutritional Science, Veterinary Medicine",Klinisch-Theoretische Veterinärmedizin,Clinical-Theoretical Veterinary Medicine,"Tierernährung, allg. Landwirtschaftslehre, Verhaltenskunde","Livestock Nutrition, General Agriculture, Behavioural Science",www.lufa-speyer.de/,http://www.gerit.org/de/institutiondetail/980469
980471,https://ror.org/00ghc0f97,Thüringisches Institut für Textil- und Kunststoff-Forschung e.V.,Thuringen Institute of Textile and Plastics Research (e.V.),Breitscheid-Straße,97,,07407,Rudolstadt,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Kunststofftechnik,Plastics Engineering,www.titk.de,http://www.gerit.org/de/institutiondetail/980471
980475,https://ror.org/02tdyw459,Archivschule Marburg,Archives School Marburg,Bismarckstraße,32,,35037,Marburg,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.archivschule.de,http://www.gerit.org/de/institutiondetail/980475
980476,https://ror.org/04tr4sk76,Hochschule für Finanzen Nordrhein-Westfalen,North Rhine-Westphalia University of Applied Sciences for Finance,Schloss Nordkirchen,,,59394,Nordkirchen,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.finanzverwaltung.nrw.de/de/duales-studium-der-hsf-nrw,http://www.gerit.org/de/institutiondetail/980476
980710,https://ror.org/01bc76c69,Hochschule Emden/Leer,University of Applied Sciences Emden/Leer,Constantiaplatz,4,,26723,Emden,,Weitere HS/FS,Univ.of appl.science,Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen),Central Facilities (excl. Clinical Facilities),Hochschule insgesamt,Universities (General),Hochschule allgemein,Universities (General),www.hs-emden-leer.de/,http://www.gerit.org/de/institutiondetail/980710
981047,,Bayerisches Laserzentrum (BLZ) GmbH,Bayerisches Laserzentrum (BLZ),Konrad-Zuse-Straße,2-6,,91052,Erlangen,,Sonst. Forschg,Other res. inst.,Ingenieurwissenschaften,Engineering,Maschinenbau/Verfahrenstechnik,Mechanical/Process Engineering,Technische/angewandte Optik,Technical/Applied Optics,www.blz.org,http://www.gerit.org/de/institutiondetail/981047
981109,,Max-Reger-Institut / Elsa-Reger-Stiftung,Max Reger Institute / Elsa Reger Foundation,Pfinztalstraße,7,,76227,Karlsruhe,,Landesforschung,State research,"Kunst, Kunstwissenschaft","Art, Art Theory","Musik, Musikwissenschaft","Music, Musicology","Musik, Musikwissenschaft allgemein","Music, Musicology (General)",www.max-reger-institut.de/de/,http://www.gerit.org/de/institutiondetail/981109
